x,y,z,A,B,C,button,T,delta_ms
-9.28855,-60.2665,-648.681,-0.0475552,-1.39849,-0.0674237,0,1755509219240,8
-9.36254,-59.4413,-648.467,-0.0564033,-1.39886,-0.076698,0,1755509219248,8
-9.27719,-58.4137,-648.297,-0.0563655,-1.39901,-0.0772424,0,1755509219256,8
-9.21912,-57.1108,-648.689,-0.0538015,-1.39911,-0.0735813,0,1755509219264,8
-9.18588,-56.5284,-648.543,-0.0551018,-1.39917,-0.0753768,0,1755509219272,8
-9.17382,-55.8781,-649.282,-0.0590092,-1.39959,-0.0794473,0,1755509219280,8
-9.06763,-55.0671,-649.107,-0.0562719,-1.39943,-0.0765494,0,1755509219288,8
-8.97607,-54.6331,-649.682,-0.0552877,-1.39956,-0.075353,0,1755509219296,8
-8.92872,-54.0028,-649.617,-0.0594494,-1.39976,-0.0799124,0,1755509219304,8
-8.75456,-53.3668,-649.461,-0.0592851,-1.39993,-0.079654,0,1755509219312,8
-8.60157,-52.9611,-649.963,-0.0561173,-1.39996,-0.0763678,0,1755509219320,8
-8.47804,-52.5488,-649.802,-0.0598244,-1.39992,-0.0798349,0,1755509219328,8
-8.37066,-52.0727,-649.672,-0.0604681,-1.39983,-0.080322,0,1755509219336,8
-8.41399,-51.682,-650.147,-0.0610982,-1.39982,-0.0807245,0,1755509219344,8
-8.34693,-51.5249,-650.075,-0.0626114,-1.39991,-0.0824766,0,1755509219352,8
-8.32774,-51.3615,-650.454,-0.0612539,-1.39994,-0.0811362,0,1755509219360,8
-8.34244,-51.4783,-650.356,-0.0609306,-1.40017,-0.0807956,0,1755509219368,8
-8.28888,-51.4606,-650.236,-0.0609255,-1.39991,-0.0806087,0,1755509219376,8
-8.39331,-51.6151,-650.543,-0.060437,-1.40017,-0.0807017,0,1755509219384,8
-8.47382,-51.81,-650.35,-0.059881,-1.4001,-0.0795828,0,1755509219392,8
-8.69679,-51.72,-650.683,-0.0604559,-1.40048,-0.080561,0,1755509219400,8
-8.7331,-51.7916,-650.523,-0.059129,-1.40023,-0.0789753,0,1755509219408,8
-8.92211,-51.9007,-650.957,-0.0593963,-1.40067,-0.0794601,0,1755509219416,8
-8.99186,-51.9707,-650.906,-0.0588481,-1.40062,-0.07905,0,1755509219424,8
-9.04338,-51.9917,-650.827,-0.0581689,-1.40065,-0.0783905,0,1755509219432,8
-8.99097,-52.0624,-650.538,-0.0589274,-1.40075,-0.0792821,0,1755509219440,8
-8.93925,-51.9972,-650.449,-0.0585352,-1.40081,-0.078972,0,1755509219448,8
-8.86451,-51.9482,-650.33,-0.0579988,-1.40068,-0.0782091,0,1755509219456,8
-8.73631,-51.8159,-650.514,-0.0599963,-1.40076,-0.0803812,0,1755509219464,8
-8.61412,-51.6558,-650.438,-0.0604516,-1.40076,-0.0807184,0,1755509219472,8
-8.64998,-51.6241,-650.772,-0.0605223,-1.40097,-0.0810063,0,1755509219480,8
-8.54239,-51.4929,-650.683,-0.0619866,-1.40093,-0.0823225,0,1755509219488,8
-8.45983,-51.3704,-650.609,-0.0619321,-1.40088,-0.0822349,0,1755509219496,8
-8.47742,-51.4186,-650.703,-0.0615915,-1.40093,-0.0819547,0,1755509219504,8
-8.51955,-51.4333,-650.642,-0.0622432,-1.401,-0.0825947,0,1755509219512,8
-8.6717,-51.564,-651.097,-0.0617346,-1.40106,-0.0821002,0,1755509219520,8
-8.72936,-51.6066,-651.063,-0.0615346,-1.40102,-0.0819529,0,1755509219528,8
-8.85814,-51.7177,-651.024,-0.0618065,-1.40111,-0.0820759,0,1755509219536,8
-8.88772,-51.851,-650.974,-0.0608974,-1.40112,-0.0813,0,1755509219544,8
-9.01295,-52.0041,-650.965,-0.0593367,-1.40102,-0.0798703,0,1755509219552,8
-8.95425,-52.1311,-650.882,-0.0592835,-1.40116,-0.0798174,0,1755509219560,8
-9.04612,-52.2226,-650.866,-0.0586591,-1.40114,-0.0791833,0,1755509219568,8
-9.11007,-52.3068,-650.848,-0.0585917,-1.40119,-0.0791366,0,1755509219576,8
-8.9847,-52.1602,-651.23,-0.0587319,-1.40128,-0.0792851,0,1755509219584,8
-8.93474,-52.1252,-651.208,-0.0585879,-1.40127,-0.0791763,0,1755509219592,8
-8.80294,-52.0433,-651.199,-0.0585026,-1.40119,-0.0791474,0,1755509219600,8
-8.70107,-51.9513,-651.182,-0.0594622,-1.40118,-0.0801067,0,1755509219608,8
-8.72215,-51.8144,-651.347,-0.0596037,-1.40126,-0.0802101,0,1755509219616,8
